Avg_Area_Income,Avg_Area_House_Age,Avg_Area_Number_of_Rooms,Avg_Area_Number_of_Bedrooms,Area_Population,Address,Neighbourhood,Price
67076,4,7,6,35182,"4465 Butler Port Suite 334
Potterfort, GU 07071",Rich,997618
49198,6,6,2,44786,"826 Price Lodge Apt. 957
East Monica, NV 24427-2388",Middle_Class,913978
56374,5,6,3,35084,"0392 Russell Pines
Vanessachester, ME 86976",Middle_Class,856207
78077,7,6,3,40737,"030 Nicole Pass Suite 606
South Christianmouth, IN 41626",Super_Rich,1729392
71103,5,8,5,59442,"88096 Campbell Coves Apt. 230
Russellchester, FL 07349",Super_Rich,1518787
59904,5,5,4,35188,"USS Frost
FPO AE 14077-5917",Middle_Class,752168
67672,6,7,3,39902,"36614 Fisher Forges Apt. 509
Leeview, MH 89420-6646",Super_Rich,1550931
67123,5,6,4,56400,"110 Johnston River Apt. 404
Crystalchester, OK 52258-1753",Rich,1327806
65274,9,6,2,25620,"96381 Sonya Mission
East Kevin, OK 68218-3510",Rich,1399906
61827,7,6,3,31309,"1604 Wilkinson Tunnel
Lake Lawrenceburgh, TX 40964-2749",Rich,1235591
50041,5,8,3,68311,"300 Jamie Freeway
South Marioshire, MI 12514-5439",Super_Rich,1626676
68870,5,6,2,42188,"Unit 4845 Box 2656
DPO AE 68663",Rich,1099959
56247,6,8,3,36910,"53083 Russell Skyway
North Reginaldfurt, KS 45504",Rich,1289190
79763,6,5,3,53615,"2047 Jodi Turnpike
Johnfurt, MA 96951-8875",Rich,1441312
50661,5,4,4,44261,"273 Powers Fork Suite 167
Russellport, ME 52621",Middle_Class,829128
65142,7,6,4,42574,"56438 Swanson Pine Apt. 589
East Ralph, ME 69500-6236",Rich,1443228
53641,4,7,5,36472,"5215 Robert Circles
Paulfort, AR 94686",Middle_Class,616056
55716,5,5,4,42051,"25009 Erik Junction
Curtismouth, MP 58591-5659",Middle_Class,809057
68267,5,6,4,35935,"7609 Morse Trail
South Cody, AZ 06438",Rich,1383938
83444,5,6,2,44807,"2452 Holly Forge
Jonesville, FL 71030-2432",Super_Rich,1514555
76609,3,6,3,55430,"624 Alyssa Plains Apt. 752
New Charlesstad, DC 55271-6451",Rich,1214689
78685,7,7,5,34767,"495 Hill Green
East Kyle, SC 87017",Super_Rich,1672445
86232,4,8,6,38437,"Unit 8468 Box 1021
DPO AA 81950-7765",Super_Rich,1496776
75867,6,6,3,32319,"5425 Alvarado Stravenue Suite 664
Lindseymouth, PA 50595",Rich,1408427
73428,6,7,6,42332,"20495 Melissa Gardens Suite 101
North Laura, CO 17542-6982",Rich,1447492
74994,5,7,3,41651,"9972 Frank Stream
Lake Jasmine, WY 31336-2690",Rich,1301486
58779,8,7,6,38936,"501 West Divide
Port Michelle, TX 06963-2825",Super_Rich,1472809
49756,5,8,6,44877,"3660 Nicole Flat
Landryburgh, DE 79241",Middle_Class,975384
71135,6,7,3,15441,"69116 Webster Fields
West Alisonview, MH 37273-4393",Rich,1088699
82919,5,5,3,44985,"204 Arias Grove Apt. 165
Barbarafurt, AZ 60551-8117",Super_Rich,1527676
59492,4,7,6,46608,"8614 Anthony Knolls Apt. 406
Davidsonview, NE 45957-8349",Rich,1078534
70363,7,6,2,22201,"PSC 5623, Box 7679
APO AP 93864",Rich,1054249
70946,6,5,3,41818,"49059 Peters Glen
East Debbieburgh, CT 93304-2440",Rich,1214262
78646,4,7,4,17551,"599 Vanessa Springs
West Kaitlinton, CA 56383-3070",Middle_Class,920951
73273,6,6,4,36790,"03779 Ashlee Mount Apt. 453
South Timothymouth, PR 42283",Rich,1132983
84115,7,6,4,21776,"2564 Jeremy Parkway Suite 094
Port Eric, IA 39750-1691",Super_Rich,1731564
79433,5,6,2,40077,"55398 Lawrence Drive
Port Teresafurt, MO 40683",Rich,1236633
69647,6,6,2,41612,"9923 Misty Lock
West Jason, SD 47423-5014",Super_Rich,1473680
79638,6,8,3,37129,"457 Park Locks Apt. 056
North Tracey, DE 03303",Super_Rich,1852584
76856,5,6,4,29382,"7670 Richard Branch
Aimeeburgh, OK 15281",Rich,1254938
82199,6,7,5,33609,"471 David Corners
Kennethburgh, WA 92120",Super_Rich,1638661
72814,6,6,2,37882,"71649 Susan Mews
South Alishaburgh, VA 83826",Rich,1367130
75167,6,5,4,32966,"5038 Renee Mount
Craigchester, WA 52680",Rich,1327961
70507,6,6,2,41981,"USCGC Carrillo
FPO AE 12579-7463",Rich,1332042
46931,7,7,3,22190,"074 Pamela Crescent Apt. 243
South Alexisbury, MP 43498-1835",Middle_Class,893215
60137,6,6,2,15994,"788 Warren Rue Apt. 896
Lake Michelle, MP 85827",Middle_Class,832691
66026,4,6,4,43645,"5675 Rachel Unions
Lake Angela, PW 30864",Middle_Class,885249
76161,5,6,3,13801,"43204 Daniel Forks Apt. 619
Port John, NJ 56009",Middle_Class,715460
69586,6,8,3,35253,"199 Charles Crossroad
Waltonton, OK 28554",Super_Rich,1509962
86859,5,7,3,46559,"PSC 6264, Box 7264
APO AE 69725",Super_Rich,1942640
68182,5,6,4,41933,"614 Ramirez Mills
Paulton, ME 24476",Rich,1175289
60379,8,7,4,43552,"355 Rivas Vista Suite 528
New Elizabeth, CA 07155",Super_Rich,1675523
55430,5,6,3,36332,"03909 Melissa Shores
Theresamouth, FM 66053",Middle_Class,886321
50016,5,5,3,29559,"36648 Justin Dam Suite 426
Robersonborough, FM 14566-2618",Middle_Class,497368
49563,5,8,3,23819,"14150 Chad Passage
South Jennifermouth, MI 31940",Middle_Class,542596
74279,6,7,5,26947,"60183 Angela Loop
West Markview, GU 22828",Rich,1422004
73421,6,7,5,35630,"1608 Sullivan Manors Apt. 635
Marshallport, NE 55068",Super_Rich,1491290
74253,4,8,5,26956,"90661 Christine Ramp
Jeanmouth, WA 05188",Rich,1279279
80072,6,7,4,32415,"097 Rodgers Meadow
Jamiemouth, WA 69697-6589",Super_Rich,1838984
67501,5,5,3,27412,"63105 Christopher Squares
North Kaylastad, ME 96306-6752",Middle_Class,807916
69569,5,7,3,27112,"PSC 8343, Box 1708
APO AE 20704-2228",Rich,1076602
81997,5,4,4,38628,"6725 Tucker Path
Chaveztown, KS 39646",Rich,1232872
68227,6,5,3,38294,"60062 Butler Isle Apt. 286
Christopherland, HI 76306",Rich,1038153
74180,5,6,4,31461,"99661 Johnson Valleys
Johnberg, DC 94311",Rich,1140209
65801,5,6,4,42607,"USS Whitaker
FPO AA 99014-4914",Rich,1305101
70719,5,7,3,29301,"70037 Turner Parkway Suite 002
West Michele, ND 09161",Rich,1044017
59563,6,7,4,24196,"558 Jeffrey Parkways
Lisaville, FL 54897-6198",Middle_Class,906543
57311,5,8,6,38929,"3970 Benjamin Walk
Beanville, GA 24531",Rich,1200888
76448,6,6,3,23214,"67135 Anderson Ridges Suite 891
North Tamistad, PR 58979-1600",Rich,1412619
68934,5,6,2,27479,"581 Jonathan Highway Apt. 682
East Lindsay, MT 17494-6010",Rich,1109260
74274,5,7,6,32789,"21403 Gibson Harbors
New Rickeyside, MS 15391-1266",Rich,1347202
82115,6,6,4,46052,"591 Fernandez Ports
North Angelaside, MP 72848",Super_Rich,1796531
57671,6,7,4,30496,"511 Parker Plains
Lake Paige, TN 66753-2740",Middle_Class,960904
68061,5,8,3,30689,"3460 Melissa Shoal
Lisachester, ND 84821-7611",Rich,1255736
73334,5,5,2,32270,"22941 Stark Hollow Suite 275
East Chelseafort, MN 05973",Middle_Class,935061
87295,6,5,2,23399,"4782 Curtis Plaza
Taylorshire, WV 81216-5334",Rich,1116680
77969,5,8,4,29941,"546 Joseph Wells Suite 161
Laneberg, NC 15051-8273",Super_Rich,1519415
66997,6,7,3,55761,"753 Robin Vista
Lake Kristy, MP 76281",Super_Rich,1788786
69232,5,8,5,23728,"571 Dixon Stream
South Barbarashire, WA 67750",Rich,1144319
69686,5,8,5,41007,"76306 Danny Expressway Suite 720
Ianside, MA 48504",Rich,1148508
60664,5,7,6,37712,"50565 Austin Pike Apt. 382
Noblefort, GA 64078-9562",Rich,1029273
60837,6,6,2,58168,"87580 Suzanne Viaduct
Andersonstad, MI 97761",Super_Rich,1543966
70944,5,7,4,18268,"2119 Marsh Springs
Kellymouth, MP 07861",Rich,1029951
63307,6,8,4,31956,"122 Kevin Stream
South Donna, MD 76364",Rich,1286974
69240,4,7,3,34500,"261 Harrington Dam Apt. 946
Johnmouth, PR 12717-7791",Rich,1169736
52840,6,6,4,40736,"449 Sarah Manor
Robertberg, CO 36997-5858",Rich,1268421
51480,6,8,5,29802,"3528 Gray Harbors Suite 412
Ericberg, GA 34088",Middle_Class,987973
61956,5,6,4,32898,"42150 Charles Roads
Sarahview, TX 23286",Rich,1128895
83408,6,5,2,59346,"329 Carroll Garden Apt. 199
Patriciahaven, UT 57426-1034",Super_Rich,1770681
68953,5,6,2,13008,"829 Nicholas Fork
Karlview, NY 69693",Middle_Class,568842
66909,4,7,3,34625,"84837 Miller Ways
Eatonberg, WA 00797",Middle_Class,821598
64707,6,5,2,23746,"USNV Turner
FPO AE 36440-1787",Middle_Class,931733
52933,6,5,4,44766,"47810 Harris Prairie
South Alexandra, WA 19642-8250",Rich,1218635
81745,7,7,3,21021,"3022 Bryant Junctions
North Amandamouth, CA 51797",Super_Rich,1626659
79663,6,5,3,32806,"125 Jay Radial
East Brandonport, OK 68905",Rich,1298476
66039,4,5,4,28616,"8803 Marvin Trace
Lake Debbie, AK 81237",Middle_Class,752357
74079,7,6,3,32447,"USCGC Kaiser
FPO AP 82517",Super_Rich,1696339
87736,7,5,2,28113,"5034 Stevenson Meadows Suite 188
Littlestad, SC 05483",Super_Rich,1578146
57657,5,4,3,35437,"6615 Cole Brook
Port Jamesfurt, AZ 02926",Middle_Class,731715
77415,6,6,4,11915,"037 Rodney Keys Suite 061
Stokesbury, NM 33106-4508",Rich,1009854
82868,4,7,5,20957,"157 Mendoza Gardens
Williamhaven, DE 70779",Rich,1111655
76395,7,5,3,49784,"303 Allen Mountain
Wilsonbury, RI 31109-9742",Super_Rich,1626125
54453,5,7,5,40552,"72757 Shawn Ranch Suite 164
Harrisonbury, OR 58149-5700",Rich,999970
71380,5,8,3,36428,"074 Thompson Cliffs Suite 501
New Elizabethburgh, WV 32301-5149",Rich,1295967
64193,8,6,3,42961,"19604 Sarah Spur Apt. 293
Russellchester, PW 47848-0324",Super_Rich,1545864
77513,5,7,3,34958,"08861 Powell Locks Suite 444
Davidmouth, TX 47690-6836",Rich,1360910
100741,5,6,4,26041,"5155 Virginia Station
Fischerberg, PA 75078-8129",Super_Rich,1644923
75391,6,5,3,43359,"847 Winters Loop Suite 036
Staffordville, FM 06029",Rich,1435769
88721,5,6,3,30965,"882 Salas Course Apt. 021
Port Erica, WA 18765-4834",Super_Rich,1528987
75819,6,6,4,28938,"916 Brady Trafficway
Smithland, IA 21092-0828",Rich,1373106
54497,5,7,4,29180,"8639 Jerry Freeway
Stephanieborough, WA 24745",Middle_Class,756216
73255,5,6,3,41368,"1365 Morgan Bridge Suite 385
Thomastown, MI 80735-1143",Rich,1413105
67176,5,9,4,40456,"242 Smith Cliffs Apt. 583
Alexandermouth, ND 25093-7275",Rich,1440317
62358,6,7,4,35365,"112 Mark Glens Suite 136
Lake Jason, WY 98504-0312",Rich,1212276
69059,5,6,4,35742,"PSC 5910, Box 8189
APO AE 58329",Rich,1356539
60912,7,6,2,25279,"3421 Fuentes Run
Millerton, TN 40497-9082",Rich,1056225
60049,5,7,4,41798,"8607 Mary Islands Suite 956
North Russell, MA 04668",Rich,1384787
75024,5,6,3,35673,"638 Michael Field
Port Christineberg, ND 80365-5765",Rich,1194440
71324,4,6,2,27362,"2720 Michelle Motorway Suite 701
West Robert, ID 94081",Middle_Class,858159
71430,4,8,5,45173,"400 Jacqueline Ville
Meltonborough, OH 17880-0244",Rich,1471031
72646,6,7,5,51126,"87758 Michele Court Apt. 732
Costaview, MO 92235-1436",Super_Rich,1626592
51338,6,6,3,28731,"5565 Hughes Tunnel
Martinview, AZ 36561-6760",Middle_Class,781524
74435,3,6,3,51546,"038 Hannah Knoll
New Kyle, CT 40894",Rich,1329521
61687,5,6,3,45279,"908 Davis Mount
Harrisonburgh, RI 63275",Rich,1210826
69284,5,6,3,37680,"410 Daniel Orchard Apt. 391
Murraychester, MH 13629-1447",Rich,1259163
66189,8,7,6,24912,"0641 Haney Wells
Smithtown, MD 10999-1822",Super_Rich,1497377
58846,7,5,3,37979,"USNV Thomas
FPO AE 18133",Rich,1159699
81823,5,8,3,31555,"3555 Rodriguez Mountains
Markstad, RI 39801",Super_Rich,1556256
63353,4,7,4,37717,"38001 Nicole Mill
Taylorville, AZ 62203",Middle_Class,932616
88531,6,7,6,34410,"8155 Young Road
Hopkinsbury, MA 30967-3412",Super_Rich,1842065
71901,6,6,4,36966,"7911 Marcus Centers Suite 171
New Aaron, MD 01881-8147",Rich,1414294
72646,4,7,4,35628,"459 Hall Street Suite 619
Pamelaberg, SD 16934",Rich,1285019
75691,4,6,2,24436,"464 Allen Locks Suite 511
Jamesborough, MT 58821-7233",Middle_Class,867044
67830,6,8,4,10841,"PSC 1508, Box 8246
APO AA 48060-7382",Rich,1077059
70933,5,6,3,40092,"167 Anderson Hill
New Charleshaven, MA 94790",Rich,1088634
45750,4,6,3,39692,"0870 Ramos Squares
Brettburgh, KS 51322",Middle_Class,494609
57060,4,7,3,36853,"PSC 3365, Box 1233
APO AA 67223",Middle_Class,767214
75144,7,9,6,21261,"781 Collins Trail
Richardsonshire, SC 87763-3376",Super_Rich,1658571
71363,7,5,4,27965,"294 Daniel Mission
East Dana, NM 10193-2681",Rich,1308508
70169,6,7,3,35197,"9874 Jesus Pike
East Anthony, MT 02062-5778",Rich,1217021
56576,5,6,4,38519,"12080 Haynes Courts
Lake Natalie, RI 97989",Middle_Class,940229
57072,5,7,5,39651,"54331 Jennifer Groves Suite 994
New Heatherport, VA 80924",Rich,1208458
78679,6,8,3,57409,"51839 Pham River Apt. 473
West Carrieside, KY 01300-6139",Super_Rich,2082236
70091,5,5,4,37410,"7636 Rodriguez Extensions
Smithside, ND 83905",Rich,1081497
48956,6,6,4,28742,"01783 Young Forge Suite 528
Robersonland, SC 61342",Middle_Class,813726
52707,5,6,3,37736,"1339 Sally Court Suite 166
Ritaview, ND 26668-5437",Rich,1016301
69288,6,7,5,52969,"44522 Barnes Crossing
Brandibury, NJ 50981-7991",Super_Rich,1782803
63918,5,7,4,48669,"637 Jodi Flat
Lake Jose, NV 35151-3084",Rich,1095035
77701,7,9,6,49495,"1930 Walker Ways Suite 288
Lake Dianamouth, MO 53367",Super_Rich,2187326
84243,6,5,2,30239,"0069 Kaitlyn Turnpike
Danielborough, IA 80518",Rich,1366668
76901,6,7,5,50668,"Unit 3973 Box 2809
DPO AE 61808-1106",Super_Rich,1727592
69529,4,7,5,23886,"440 Lynch Shores
Port Brianbury, TX 19196",Middle_Class,815190
67908,6,7,3,32949,"52363 Hopkins Lock Suite 586
North Ryan, MO 26455",Rich,1383508
62557,5,7,3,33986,"44646 Kevin Shore
New Tiffany, VI 94479-9812",Rich,1122563
69672,5,7,6,31800,"27624 Rivera Square
Staceyshire, WY 71589",Rich,1059113
66785,6,7,4,33871,"Unit 7003 Box 3447
DPO AA 60987",Super_Rich,1480441
71158,5,6,3,30221,"7341 Mack Islands Suite 642
Michaelberg, CA 43226-3361",Rich,1016871
69361,5,5,3,30184,"86450 Williams Grove Apt. 735
Cartershire, AR 41875-9790",Middle_Class,682632
64494,6,6,4,17476,"9623 Cobb Parkway
South Carolineton, WY 40652-4128",Middle_Class,685775
60798,5,7,3,43682,"46216 Davila Glen
Lake Brian, AR 60635",Middle_Class,939139
81054,7,5,3,45684,"59042 Russell Extensions Apt. 675
New John, WA 59707-0307",Super_Rich,1730103
69113,5,5,4,48474,"845 Hart Islands
West Jennifer, FL 43694",Rich,1296432
79458,6,6,3,46292,"611 Mark Union Apt. 823
North Richardtown, GU 99197",Super_Rich,1825071
66866,6,7,5,32428,"8440 Clarke Orchard Suite 570
Williamberg, DC 27131",Rich,1126085
61117,4,6,4,32508,"54268 Teresa Place
Kathleenport, NY 53177",Middle_Class,729989
73056,5,6,4,45565,"4033 Jones Motorway
East Jessica, CT 23593",Rich,1183272
76911,6,5,3,27891,"44835 Wilson Camp
Reginaville, RI 60010",Rich,1128842
65014,5,6,4,23416,"473 Jose Ridge Apt. 177
Port Shelly, FL 31743-1419",Rich,1009831
76717,5,7,3,22276,"850 Robin Village
Zacharyton, AR 64853",Rich,1005392
63330,5,7,4,20383,"3045 Turner Squares Suite 595
South Brittanyton, NM 60501",Middle_Class,983534
57996,6,8,4,45786,"64293 Flynn Corner
Robertchester, WI 05647-7344",Super_Rich,1626893
74264,5,7,3,47367,"Unit 6716 Box 5915
DPO AP 61238-5870",Rich,1379671
60243,6,8,3,33350,"014 Matthew Ville
Port Steven, CO 11869",Rich,1299327
77978,5,6,4,39730,"6651 Flynn Row Apt. 276
North Amandashire, MD 07547-9261",Rich,1162191
73458,6,4,2,31514,"35136 Thompson Neck Suite 847
West Scott, WA 80138",Rich,1056562
73907,5,7,6,37171,"719 Ross Villages Suite 993
Lake Emily, DE 72236",Rich,1295099
51628,5,8,4,32713,"882 Jason River Apt. 723
Rachelland, NM 71178-3730",Middle_Class,817938
96397,4,6,2,22681,"2499 Dalton Keys
Nicholasland, LA 68235",Rich,1053966
68144,7,7,5,33488,"6566 Roberts Crossroad
Ashleybury, AL 24951",Rich,1427890
58547,6,7,6,40083,"978 Mcneil Fords Apt. 305
South Krystal, LA 46621",Rich,1226440
78054,6,5,2,16143,"4243 Johnson Parks Suite 665
Dianachester, UT 89393",Middle_Class,975921
77453,5,7,3,53100,"270 Burgess Dam
Richardport, AZ 82697",Super_Rich,1664147
75728,7,4,2,46231,"932 John Branch Apt. 921
East Randy, WI 63721-3793",Super_Rich,1517922
61081,5,7,3,25627,"901 Ross Square
West Michelle, MI 35648-6068",Rich,1132662
72120,4,7,5,49375,"56510 Lane Wells Suite 051
South Marilyn, IA 97229",Rich,1447671
76452,6,7,3,24441,"07415 Megan Overpass
Tiffanymouth, ID 91241-4135",Rich,1220591
53056,5,9,6,35762,"714 Steven Knolls
North Mitchellmouth, CT 83889",Rich,1186662
63081,5,7,5,41562,"61395 Shawn Well Suite 206
Jamesfurt, PA 22194-5703",Rich,1244789
66915,4,7,4,26897,"7824 Craig Pike Suite 850
Williamside, MT 21607-0743",Middle_Class,966576
70224,6,7,6,43719,"78277 Christopher Highway Apt. 842
Port Alexandratown, HI 78539",Super_Rich,1707494
56610,4,7,3,25494,"85052 Trujillo Stream Suite 727
North Brandifort, HI 73318",Middle_Class,729641
73679,7,5,2,19414,"998 Cole Avenue Suite 360
New John, DC 33344",Rich,1235144
57115,8,6,3,31202,"768 Fowler Forest
East Samanthaborough, IA 50197",Rich,1278618
63270,4,6,2,48531,"7133 Adams Club Suite 776
Hillside, NY 17290",Rich,1084011
68728,6,8,5,46415,"99680 Debbie Plains
Emilymouth, WY 20045",Super_Rich,1786085
57630,5,6,3,38748,"13196 Robert Pass Suite 895
Riveraside, NM 17895-8133",Rich,1096938
80949,5,7,4,40034,"96687 Hudson Passage Suite 901
South Michael, IN 55891-6630",Super_Rich,1606602
60587,6,7,3,35683,"Unit 1382 Box 1604
DPO AE 73827-5530",Rich,1346969
42258,5,7,6,49215,"643 Caleb Trail Suite 780
Dennisville, VI 23956",Middle_Class,852703
78757,7,5,4,20453,"19662 Riley Drives Suite 437
North Cherylfurt, RI 19968",Rich,1084763
47594,6,8,4,41311,"208 Darrell Circles Suite 375
Smithfort, DC 77522",Rich,1133814
54465,5,6,3,7234,"602 Ferguson Throughway Suite 431
New Nathanfurt, IA 99792",Middle_Class,395523
52399,5,8,5,18116,"63242 Brian Gateway Apt. 478
Peterburgh, NV 89177-9249",Middle_Class,827268
68944,7,9,6,56617,"333 Kimberly Isle
Williamchester, VI 87689",Super_Rich,2119176
73345,5,7,6,46245,"8048 Fischer Forges Apt. 435
Aprilmouth, AS 78286",Super_Rich,1629573
73789,4,7,6,40939,"037 Mathew Island Apt. 180
North Joseph, IN 66503",Rich,1082370
66047,3,7,5,26534,"88329 Ricky Neck Suite 704
Rossmouth, WV 30618-3312",Middle_Class,642809
75908,4,7,5,35040,"3662 Ramirez Ways Suite 019
Phillipschester, NE 86219",Rich,1036277
84657,8,7,5,37068,"2462 Johnson Spring Suite 237
Douglasberg, ID 61833",Super_Rich,1921028
68074,4,7,4,32060,"7885 Adkins Streets
South Laurashire, OK 15160",Rich,1076032
49869,6,7,4,36325,"71427 Kyle Haven
East Markstad, AZ 22840-8290",Middle_Class,892039
60300,5,6,4,34195,"PSC 7131, Box 7660
APO AE 82605-4983",Middle_Class,992566
75245,8,7,3,37410,"879 Martha Route Suite 031
New Nichole, VI 60708",Super_Rich,1562887
76076,5,7,3,45327,"834 Steele Burg Suite 125
East Sabrinaville, NV 25779",Super_Rich,1567859
81464,5,7,6,45712,"828 George Brook Suite 065
West Andrewbury, NV 97651-6778",Super_Rich,1593331
57094,6,7,5,30878,"6837 Kristen Freeway Apt. 429
Benjaminton, FL 22486-2883",Rich,1079408
74692,7,7,3,58221,"PSC 0536, Box 5489
APO AP 04263",Super_Rich,2001910
75916,5,7,4,52072,"7315 Hill Circles
Johnport, AR 41258",Super_Rich,1686562
47129,6,7,4,34721,"877 Turner Roads Apt. 106
Snyderborough, FM 50487-7898",Middle_Class,779962
62317,4,5,4,36075,"051 Stevens Isle Apt. 792
South Cliffordhaven, MA 47702-9976",Middle_Class,685355
57576,4,6,3,28653,"3212 Suzanne Lodge
Rowefurt, MO 87744",Middle_Class,634218
77481,5,6,2,30735,"USNV Morgan
FPO AA 58054-9530",Rich,1153680
75408,5,7,4,33003,"828 Jennifer Highway
West Laurashire, CT 94685-4621",Rich,1235226
73739,4,8,4,38988,"66116 Raymond Burgs Apt. 753
West Deannafort, NE 18036",Rich,1423125
69327,7,6,4,31948,"9443 Castro Club
Jamesside, MO 54659",Super_Rich,1550181
96550,8,5,3,25707,"52019 Michael Hills
East Christopher, IL 87022-6455",Super_Rich,1740719
84487,5,5,4,41764,"224 Harper Prairie Suite 601
Port Heathermouth, MA 82940-1454",Super_Rich,1685967
53338,4,8,6,45234,"Unit 3637 Box 1537
DPO AA 43891",Middle_Class,858088
78747,6,7,5,48614,"9451 Jason Turnpike
Mooreside, TN 93663-1423",Super_Rich,1785374
73477,4,6,3,46610,"1618 Juarez Viaduct
West Leslie, PW 39024",Rich,1113782
81159,4,6,4,40861,"453 Lisa Centers
Port Paulatown, GA 65380",Rich,1182887
73294,5,5,4,32253,"1070 Jessica Club
South Seanchester, WI 22591-8781",Rich,1151128
60946,7,6,2,39660,"955 John Ports Apt. 220
South Gloriaborough, KY 52238",Rich,1420070
53793,6,6,2,43458,"5471 Howell Lake
Sydneyfort, FL 17627",Rich,1047280
65480,5,6,2,35056,"226 Russell Fields
Port Michael, NH 28918",Middle_Class,860804
66987,7,5,2,26672,"8107 Figueroa Bypass Suite 282
East Ryanport, NJ 34420-4995",Rich,1314635
66626,4,6,3,20257,"884 Hannah Glens Apt. 725
North Jessica, UT 75441-9830",Middle_Class,518831
63445,6,7,5,46462,"7188 Amy Hill Suite 618
New Paulafort, MT 74422-1891",Super_Rich,1510883
50935,6,7,6,44128,"256 Christina Lock Suite 671
Mcclurestad, LA 85909-5086",Middle_Class,988123
74085,6,7,4,49674,"0942 John Branch Apt. 513
East Melissa, NM 84331",Super_Rich,1490904
64410,6,6,2,47477,"3608 Andrew Haven
Pittsburgh, WV 26247-1849",Rich,1306349
66710,7,7,6,34238,"554 Victoria Estate
Port James, GU 86975",Super_Rich,1628490
43940,7,6,2,23999,"92416 Christina Mountain
West Nathan, MP 76491",Middle_Class,547918
69313,4,6,3,30418,"1780 Castaneda Run
New Jessica, UT 14933",Middle_Class,946821
66398,5,8,5,25841,"699 Isabella Locks Apt. 530
Courtneymouth, PR 54161-1522",Rich,1074369
67136,6,8,5,31846,"USNV Stewart
FPO AE 91835",Rich,1468752
66547,5,6,4,27850,"2288 Gary Square Apt. 812
West Jose, PR 78536-1815",Rich,1094879
72472,5,5,2,19745,"585 Evans Club Suite 527
Marymouth, WV 99705-0100",Middle_Class,754960
82958,5,6,4,43015,"80675 Robinson Rue Suite 188
North Sarah, MD 93552-1845",Super_Rich,1578760
88968,4,7,3,34751,"186 Perez Drives Suite 629
East Nicholas, DC 61121",Rich,1433006
